id,booking_segment_record_id,name,email,phone_number,hotel,room_type,meal,country,booking_segment,business_label,target_month,target_year,discount_pct,offer_type,perks,amenities_used_before
4ef14e82-07c7-423c-bcb0-a8fe4ddc8c24,e8b0dab1-5617-4918-a143-6907cae9c775,Connie Cook,Connie_Cook77@mail.com,839-856-7059,City Hotel,A,BB,PRT,2,Budget Online Travellers,June,2026,0.0,Perk,['gym'],"['gym', 'bar']"
843f9be4-9bc1-4e22-bb7c-ae5037807721,36348996-3f3b-49f2-88ab-7677ad2ba4b6,Adrienne Cook,Cook.Adrienne@att.com,896-813-7108,City Hotel,A,SC,PRT,2,Budget Online Travellers,October,2025,0.0,Perk,['gym'],"['spa', 'bar']"
5d26dffd-dfb8-4db2-aeae-9afb1b3b0cd1,c4cc56d9-3d67-47b8-b2f7-8e2e18a13f48,Corey Schmidt,Corey_Schmidt16@zoho.com,153-277-7486,City Hotel,A,BB,PRT,4,Loyal Niche Guests,June,2026,5.0,Discount,"['gym', 'spa']",['gym']
ad2a2a61-34f2-4bfc-9d6a-deeb46cfc608,23c77cec-87c2-4606-92cb-d9a61da70868,Cory Alexander,Cory_A@outlook.com,976-890-5467,City Hotel,E,BB,FRA,2,Budget Online Travellers,February,2026,0.0,Perk,['gym'],['gym']
6b944078-6fa0-4bc7-8a27-388f6616c025,e00a6618-050c-4e66-ae98-b5f6577eb1d4,Walter Cox,Cox_Walter83@xfinity.com,752-220-6710,Resort Hotel,D,BB,GBR,2,Budget Online Travellers,August,2026,0.0,Perk,['gym'],['bar']
d437e666-fad7-4efa-b7d6-717a75bbfcd1,73453366-7e4d-46ff-8f7d-7dd91df32e0d,Craig Silva,Craig_S21@xfinity.com,791-883-4637,Resort Hotel,E,BB,EST,2,Budget Online Travellers,September,2026,8.0,Discount,"['gym', 'swimming_pool']",[]
a11109a4-6585-445a-9f35-460185a36978,064b584c-2945-4043-a196-650c793b07c4,Crystal Campos,CrystalCampos@zoho.com,199-355-5491,Resort Hotel,A,HB,GBR,2,Budget Online Travellers,June,2026,8.0,Discount,['gym'],"['spa', 'bar']"
fdd4c15b-9a91-4194-b54d-c5daaad61d06,7e2e7905-6871-4c9c-beb2-abb7bd5012a8,Cynthia Waller,CynthiaWaller@yahoo.com,703-504-9947,City Hotel,A,BB,JPN,2,Budget Online Travellers,March,2026,0.0,Perk,['gym'],['gym']
2389973b-843e-4ba7-afb7-d6c6f6546319,5a00e3f0-3ad6-4264-83e1-140862771d9a,David Bond,DBond@outlook.com,549-609-9320,Resort Hotel,A,HB,DEU,0,Group Deal Seekers,May,2026,8.0,Discount,"['bar_credit', 'swimming_pool', 'gym']",['bar']
7ec56a1f-b33c-4c98-b8d8-c36116df8223,2bcc2eec-500d-4c0e-b46b-020985d2393a,Danny Chambers,DChambers47@hotmail.com,327-435-3330,City Hotel,A,BB,FRA,2,Budget Online Travellers,July,2026,0.0,Perk,['gym'],[]
1ab62f39-6df0-41aa-9acc-5a02a86eaf7e,3d07fdc2-547e-4cdf-982b-f95494ea8522,Deanna Christian,DChristian16@outlook.com,257-205-3664,Resort Hotel,A,Undefined,PRT,0,Group Deal Seekers,April,2026,8.0,Discount,"['bar_credit', 'swimming_pool', 'gym']",[]
5df5301c-00e8-4da5-8c77-93cd97bc63dd,fb46ccf1-f8e8-435a-a373-a3eb4eade83e,Jasmine Payne DDS,DDS.Jasmine@hotmail.com,888-189-7298,City Hotel,D,BB,GBR,2,Budget Online Travellers,October,2025,0.0,Perk,['gym'],['spa']
3b85ec58-cc3b-4197-acd8-5a53d914e942,19ca4044-c865-4489-a15b-b3b232b48cee,Alicia Cole DDS,DDS_Alicia@yandex.com,188-087-7987,Resort Hotel,A,BB,PRT,4,Loyal Niche Guests,January,2026,4.0,Discount,"['gym', 'spa', 'bar_credit']","['gym', 'bar', 'work_desk', 'meeting_room']"
5a99788f-d6a9-4e46-9427-00c01b427f30,13b86b38-8a79-4326-95b8-737a7426804c,Carolyn Salazar DDS,DDS_Carolyn@hotmail.com,272-140-4938,Resort Hotel,E,BB,GBR,2,Budget Online Travellers,May,2026,8.0,Discount,"['gym', 'swimming_pool']",['spa']
7e99fb3a-e8e2-4be3-81a7-b96ce506672f,b3abac37-4fa5-427f-872d-3ec1744be3f7,Daniel Garcia,DGarcia@att.com,885-186-9271,City Hotel,A,BB,ESP,0,Group Deal Seekers,July,2026,8.0,Discount,"['gym', 'bar_credit']","['spa', 'gym', 'bar']"
66bca107-ff8a-4a7b-bfeb-88d8ab8a2416,918868c1-06ec-4c66-b102-1b1d31fcbb20,Darius Harris,DHarris@outlook.com,694-838-7677,City Hotel,A,BB,AUT,0,Group Deal Seekers,April,2026,11.0,Discount,"['gym', 'bar_credit', 'swimming_pool']",['gym']
bd0dceb0-9807-4e34-b07c-51d1561d2b51,322219e0-cba6-4050-a52f-ae03b4561fa8,Diane Morris,DMorris54@mail.com,390-165-7101,City Hotel,A,BB,FRA,2,Budget Online Travellers,February,2026,8.0,Discount,"['gym', 'swimming_pool']","['spa', 'bar']"
817f798e-ee03-497a-838f-70682428f09c,832f08a2-5173-4d86-9618-328fdb70968b,Donna Smith,DSmith@yandex.com,591-692-1435,City Hotel,A,BB,IRL,2,Budget Online Travellers,July,2026,8.0,Discount,['gym'],['gym']
118849bf-f9bb-4c89-816c-a9d8d4dc2739,e2da8aeb-fcdb-4370-ba23-7711793278bb,David Williams,DWilliams71@verizon.com,342-183-9078,Resort Hotel,E,BB,PRT,2,Budget Online Travellers,April,2026,0.0,Perk,['gym'],['spa']
6e106887-927e-43b7-8c73-69e982d1ea59,15e35fa0-cd95-4d59-be78-64268a180518,Daniel Mejia,Daniel.M@gmail.com,462-255-0644,City Hotel,D,BB,ITA,2,Budget Online Travellers,April,2026,0.0,Perk,['gym'],['spa']
aa09dc2f-b248-4650-9e85-7c3c3f7248c9,062b7ba8-3021-4830-9e5f-446523d064f5,Daniel Pace,Daniel.Pace@protonmail.com,708-072-5716,City Hotel,A,BB,FRA,2,Budget Online Travellers,July,2026,0.0,Perk,['gym'],"['spa', 'gym']"
150fcdd3-5377-47bd-9094-a982486e3ee2,30f35d91-e887-4858-bb2d-9885c75f71c2,Daniel Andrews,Daniel_Andrews81@zoho.com,259-063-1010,City Hotel,A,SC,ITA,2,Budget Online Travellers,March,2026,0.0,Perk,['gym'],['gym']
2ed9a85c-7d3a-4ed5-a3fd-53c5591353dc,828bc2ae-33bb-464a-b694-0f5ad86051c2,Daniel Jackson,Daniel_Jackson@comcast.net,507-873-8952,Resort Hotel,A,HB,GBR,3,Frequent Work Travelers,April,2026,5.0,Discount,"['work_desk', 'meeting_room']",[]
041079e1-9782-48d6-8600-f5f170e66ff2,2e625b8f-1f24-4228-9b33-3856007ca207,Justin Daniel,Daniel_Justin@protonmail.com,814-116-0200,City Hotel,A,BB,DEU,2,Budget Online Travellers,April,2026,8.0,Discount,"['gym', 'swimming_pool']","['spa', 'gym']"
5c46f494-4e7a-44bc-afb1-09b3a4d2577f,5efbc28b-a5e2-43a8-aa47-3145fe6deca3,Darren Hoover,Darren.H@verizon.com,584-587-0076,Resort Hotel,F,BB,DEU,3,Frequent Work Travelers,January,2026,6.0,Discount,"['work_desk', 'meeting_room']","['gym', 'work_desk', 'meeting_room']"
ff25cd66-b046-4dbf-b9eb-d496aab9a905,572e608d-a950-44b9-bfc7-03096a587003,David Baker,David.B@att.com,399-794-9217,Resort Hotel,A,BB,USA,2,Budget Online Travellers,July,2026,0.0,Perk,['gym'],['bar']
e2e4dc40-9f56-406f-a5d8-8f46188d132d,2dfe117d-c68a-45e8-b954-455d4f81f3b2,David Smith,David.Smith67@zoho.com,725-556-5578,City Hotel,A,SC,FRA,2,Budget Online Travellers,August,2026,0.0,Perk,['gym'],['spa']
233ce19a-9ab2-4188-b8eb-7008a9a64f5e,3f19a52c-fb48-4eca-aadc-2e72858d4e8a,David Wilson,David.Wilson@outlook.com,444-183-1879,Resort Hotel,E,HB,BRA,2,Budget Online Travellers,June,2026,0.0,Perk,['gym'],['gym']
7943c2a0-869a-43bf-b1c6-1ed591ccb708,90a67b72-7414-47b8-8d11-f89cd064cd92,David Allen,David_A17@yahoo.com,593-239-0733,City Hotel,A,BB,PRT,0,Group Deal Seekers,October,2025,10.0,Discount,"['bar_credit', 'swimming_pool', 'gym']","['spa', 'bar']"
fa7d0463-2664-4430-a85a-1f795a39694d,da5d646d-4ebf-44be-9352-b6c90b885955,Ashley Davidson,Davidson_Ashley74@yandex.com,466-432-7694,City Hotel,A,BB,ITA,3,Frequent Work Travelers,November,2025,8.0,Discount,"['meeting_room', 'gym']","['gym', 'meeting_room']"
fb344522-96c6-42a4-9e80-c72ef865f18c,56be15b4-9882-44b3-b0f6-719966464e57,Jane Davidson,Davidson_Jane@comcast.net,382-049-0810,City Hotel,A,BB,FRA,2,Budget Online Travellers,February,2026,8.0,Discount,"['gym', 'swimming_pool']",['bar']
55b3fef0-bf09-4a08-b5ca-8cdbf6456777,38e4ea88-7091-4520-81b9-f0972b1bfd02,Daniel Davis,Davis_Daniel@xfinity.com,781-506-6698,City Hotel,A,BB,ESP,2,Budget Online Travellers,July,2026,8.0,Discount,['gym'],['gym']
65a4bf5c-a738-439a-9e66-95c9391bbeaf,71aaf4b1-2409-435c-afa1-44bd5c2a50e7,Deborah Davis,Davis_Deborah@att.com,657-842-6477,City Hotel,A,BB,BEL,2,Budget Online Travellers,June,2026,0.0,Perk,['gym'],[]
21189b62-9473-4a90-89df-f4066fb7e3f9,5b4e85ad-05c5-43ef-8293-dcf841690fc9,Dawn Cobb,Dawn_C88@yahoo.com,915-134-8701,City Hotel,A,BB,CHN,2,Budget Online Travellers,February,2026,8.0,Discount,"['gym', 'swimming_pool']",[]
c9d0fe11-5140-4260-ae3c-8edb7dd533d6,8de7e25f-d4d0-42b7-afc9-95a9298e9e21,Nicole Dean,Dean_Nicole70@att.com,430-461-4060,City Hotel,D,BB,BEL,2,Budget Online Travellers,June,2026,0.0,Perk,['gym'],['bar']
f198cefb-3203-4953-ac03-fb10455ee54c,85631e46-273c-47b6-af4e-101a910794b6,Debbie Williams,DebbieWilliams53@outlook.com,213-220-8419,City Hotel,A,SC,DEU,2,Budget Online Travellers,October,2025,0.0,Perk,['gym'],['bar']
897f3436-4c49-427e-97a6-eabd36923365,7dbce964-3f55-4ff3-9986-7febde2e0532,Debra Holder,DebraHolder@yahoo.com,421-771-6996,Resort Hotel,A,BB,PRT,2,Budget Online Travellers,July,2026,8.0,Discount,['gym'],"['spa', 'gym', 'bar']"
63d1c3e7-cfcd-4c7c-9d1c-8fbf1da1da9d,1e89d4a6-9f71-49a1-aa9b-8e3f474d1c87,Derek Gregory,Derek.G75@yandex.com,592-482-4241,City Hotel,A,SC,FRA,2,Budget Online Travellers,January,2026,0.0,Perk,['gym'],['gym']
72e83cb9-8ffb-4d36-ba26-a1298e9be679,e44b9317-ad59-4eb9-8a12-fc6935ba4b81,Derek Preston,DerekPreston@comcast.net,895-173-7801,Resort Hotel,D,HB,CN,2,Budget Online Travellers,June,2026,0.0,Perk,['gym'],"['spa', 'gym']"
6ceb19d3-fc40-47a3-8199-f518f3ebb881,556d7bab-04be-4aef-9354-1c383a0f2615,Derek Mahoney,Derek_Mahoney@yandex.com,123-780-0105,City Hotel,A,BB,ESP,1,Family Vacationers,August,2026,10.0,Discount,"['swimming_pool', 'kids_club']",['swimming_pool']
0ace82c8-a9a2-488d-ae08-58fefbd5047a,9ee246e6-1213-41a9-8ba2-9fb4784107e5,Diana Payne,Diana.Payne@gmail.com,472-651-3753,City Hotel,A,BB,ISL,0,Group Deal Seekers,April,2026,12.0,Discount,"['bar_credit', 'swimming_pool', 'gym']",['spa']
06846626-fbe2-48d9-8872-0e53820a8a7a,3da20042-3a97-46a0-89c7-e9d7b24eda21,Douglas Dixon,Dixon.Douglas@att.com,565-518-6361,Resort Hotel,C,BB,PRT,1,Family Vacationers,April,2026,0.0,Perk,['swimming_pool'],"['spa', 'swimming_pool']"
1be96a2a-193d-40fa-84ec-84750bb0e30a,6b74529f-30ab-4cef-a745-b31c6be50be4,Donald Smith,Donald_S@aol.com,156-624-8552,Resort Hotel,E,BB,GBR,2,Budget Online Travellers,February,2026,8.0,Discount,['gym'],"['spa', 'bar']"
4909eaa0-54fd-49ea-8ada-0b53306e628f,11feb0d6-9c61-44e2-ad33-d6243f4dca2c,Douglas Sawyer,Douglas.Sawyer@mail.com,277-748-1423,Resort Hotel,D,BB,GBR,2,Budget Online Travellers,May,2026,8.0,Discount,['gym'],['spa']
1653315d-5ff2-4b23-a9d5-b4837f374eb8,3ef02e4c-10a9-4d51-9fbd-443db9432ca3,Dr. Felicia Gates,Dr..Gates@att.com,182-904-5434,City Hotel,A,BB,GBR,2,Budget Online Travellers,July,2026,8.0,Discount,['gym'],['gym']
50b7f9aa-b69d-4f45-b3cb-f61bcddf3b85,d6a91a53-36a3-4eed-bc43-b5af15046d8f,Dr. Wendy Butler,Dr.Butler@outlook.com,768-307-7687,Resort Hotel,A,BB,GBR,2,Budget Online Travellers,February,2026,8.0,Discount,"['gym', 'swimming_pool']",['bar']
af67e4d7-6bea-4e1d-b6a9-a6be63e73957,68854a16-715b-4df3-b220-c0f350871e73,Melissa Duke,Duke.Melissa36@hotmail.com,903-090-7515,Resort Hotel,A,HB,PRT,4,Loyal Niche Guests,October,2025,6.0,Discount,"['gym', 'spa', 'bar_credit']","['gym', 'work_desk']"
4f27cdf5-3ee6-408b-8850-73cb76935b3e,6bda4706-d59e-4e02-8f33-530c67de2765,Michael Duncan,Duncan_Michael54@yahoo.com,394-461-6699,Resort Hotel,A,BB,PRT,2,Budget Online Travellers,June,2026,0.0,Perk,['gym'],['gym']
faf45dac-6e5a-47b0-bcdf-aa8a6631864f,80da0019-ec66-4863-b606-18045e1beabc,Victor Dunn,Dunn.Victor@gmail.com,932-971-9166,City Hotel,A,BB,AUT,2,Budget Online Travellers,August,2026,0.0,Perk,['gym'],['spa']
8563011e-4541-48ce-a79c-f303f615e6f1,ab113a79-3f07-4254-9ce8-75c9f636134c,Erica Hunt,EHunt@outlook.com,197-959-5060,City Hotel,D,BB,FIN,2,Budget Online Travellers,April,2026,0.0,Perk,['gym'],[]
55492ef5-fc54-48c2-a4a9-234976a2558a,3e15fb61-16ce-4437-9fd8-14c416e8297f,Eric Nash,ENash@protonmail.com,534-556-0629,City Hotel,A,BB,NLD,2,Budget Online Travellers,May,2026,0.0,Perk,['gym'],['bar']
a9096594-7e09-452f-ba7b-97ffaa09040f,f70abe2e-5c87-4383-b7bf-318004f0bdf7,Eddie Esparza,Eddie_Esparza48@yandex.com,129-060-5905,Resort Hotel,A,BB,NLD,0,Group Deal Seekers,March,2026,10.0,Discount,"['gym', 'bar_credit', 'swimming_pool']","['gym', 'bar']"
6502e6fe-a21b-4b99-9049-d28ca8acc50b,ce304e8c-268b-42f3-9526-2790b8707cd3,Edward Lane,Edward.L@yandex.com,841-042-8222,Resort Hotel,A,BB,CHN,2,Budget Online Travellers,August,2026,0.0,Perk,['gym'],['spa']
29b6b32d-7ba8-407a-b247-e5531f352d96,818ed201-bdee-47c0-a846-c31f0b9faea9,Edward Weaver,EdwardWeaver30@yahoo.com,909-823-4744,City Hotel,A,BB,ITA,2,Budget Online Travellers,July,2026,8.0,Discount,['gym'],['spa']
f2e4a328-1983-4db6-a051-3c419edcef6a,295116ac-2b76-4cff-9f34-586b48de152a,Elizabeth Morrow,Elizabeth.M23@verizon.com,399-207-7775,City Hotel,A,HB,PRT,2,Budget Online Travellers,September,2026,0.0,Perk,['gym'],['gym']
258fe9f8-7786-4232-aa4e-d1ab71979f07,13b02d51-f8a7-4732-b5d4-4a3bad9a8386,Gary Elliott,Elliott_Gary84@hotmail.com,206-892-1405,City Hotel,A,BB,ISR,0,Group Deal Seekers,April,2026,11.0,Discount,"['bar_credit', 'swimming_pool', 'gym']","['spa', 'bar']"
02fdff40-de54-4e37-ad7c-b2e131d6f2c8,d52f601b-60a9-4476-a41a-e90aa43ea6e3,Eric Flynn,Eric.Flynn@zoho.com,354-341-2182,City Hotel,A,BB,FRA,2,Budget Online Travellers,May,2026,0.0,Perk,['gym'],[]
b7117819-57d7-4c67-a8cd-4bcf10944201,021d131f-dee2-4b56-8e61-acc35d767570,Eric Jordan,Eric.J@xfinity.com,194-024-9266,City Hotel,A,BB,ESP,2,Budget Online Travellers,August,2026,0.0,Perk,['gym'],"['spa', 'gym']"
9568f57d-e3d6-4c5c-992d-46941199f2cb,fb613f87-526c-424e-8457-70d0e79bd1d9,Eric Harris,Eric_Harris@protonmail.com,444-721-0721,City Hotel,A,BB,PRT,4,Loyal Niche Guests,October,2025,4.0,Discount,"['spa', 'swimming_pool']",['bar']
b1a643d2-e4bc-41dc-9387-41e1296f6051,8b99de2f-b363-4017-afb5-c13bd2c97c94,Eric Underwood,Eric_U@comcast.net,668-490-4538,City Hotel,D,BB,FRA,2,Budget Online Travellers,May,2026,0.0,Perk,['gym'],['bar']
cf4423bf-538c-4641-a4ae-a684b0586219,f87d6d94-9a81-4613-b097-4034ac740e26,Erika Wilkerson,Erika_Wilkerson@verizon.com,438-575-6784,City Hotel,A,BB,ESP,0,Group Deal Seekers,August,2026,11.0,Discount,"['bar_credit', 'swimming_pool', 'gym']",['bar']
9fee580c-ea03-427a-9538-c0b0eb5e0d1f,b0d3420b-bb0f-4a94-b90a-72e92e5cb5cb,Erin Anderson,Erin_A@gmail.com,900-617-8067,Resort Hotel,D,BB,IRL,3,Frequent Work Travelers,May,2026,7.0,Discount,"['work_desk', 'meeting_room']",['spa']
02068da0-95a2-44de-9798-6da30c208a4f,1c6f5163-62f2-43d0-a44e-482af515e5e7,Eugene Rogers,EugeneRogers@mail.com,323-150-0055,City Hotel,A,BB,DEU,2,Budget Online Travellers,June,2026,0.0,Perk,['gym'],[]
e6f5430a-78b0-47f1-9f2a-5210df65c890,3dbe9ff3-9e4a-4efb-917d-6f590e4a69ca,David Evans,Evans.David92@hotmail.com,122-188-7067,City Hotel,A,BB,DEU,2,Budget Online Travellers,November,2025,8.0,Discount,['gym'],"['spa', 'bar']"
63cf2c8a-14d8-4249-b496-dfe9501c6603,51297bde-5050-4e95-b498-8edb43406df2,Mrs. Susan Evans,Evans_Mrs.89@xfinity.com,217-152-1325,City Hotel,D,BB,ESP,2,Budget Online Travellers,December,2025,0.0,Perk,['gym'],"['spa', 'gym']"
7ab846aa-b120-447c-a13b-1f309cd7d668,e6bd5ffb-be02-4f29-b102-92fac76f466e,Felicia Freeman,Felicia.Freeman50@yahoo.com,269-335-6418,Resort Hotel,E,BB,IRL,2,Budget Online Travellers,July,2026,0.0,Perk,['gym'],"['gym', 'bar']"
06d5d787-38d8-4336-8ef4-defd8a819e34,b5e04621-2120-4c2f-adc2-74d45c798112,David Flores,Flores.David74@att.com,407-770-3932,Resort Hotel,A,BB,GBR,2,Budget Online Travellers,May,2026,8.0,Discount,"['gym', 'swimming_pool']",['bar']
4731f146-2cfc-4eb4-818c-84e847a32b94,bec3ad66-2f12-482c-b4ad-d6e211a3a6a6,Frank Conner,Frank.C81@mail.com,798-522-4741,City Hotel,E,BB,BRA,2,Budget Online Travellers,January,2026,8.0,Discount,"['gym', 'swimming_pool']","['spa', 'bar']"
003c146b-33f5-4d80-b0b4-31d62bed73ac,3b6632b7-3882-49ba-a2f4-e894220dae27,Thomas Frank,Frank_Thomas@yandex.com,488-913-4758,City Hotel,A,BB,DEU,2,Budget Online Travellers,June,2026,0.0,Perk,['gym'],"['spa', 'gym', 'bar']"
326719e6-5112-40fe-9750-e47bf75a0863,1b3b11a4-af94-4700-a61c-6664b1976cba,Frederick Lopez,FrederickLopez@mail.com,163-059-8677,City Hotel,A,BB,NLD,2,Budget Online Travellers,August,2026,0.0,Perk,['gym'],['gym']
76e0bc12-d4de-4d83-8964-5089291c5489,5252fb14-9c92-45e8-8677-3e01663b1c54,Joseph Fuentes,Fuentes.Joseph@hotmail.com,876-790-8817,City Hotel,D,BB,FRA,2,Budget Online Travellers,August,2026,0.0,Perk,['gym'],['spa']
dbbbb82a-567e-41a7-8705-e2dccb4897b4,982dfaf8-92f0-4b1f-baba-8a08351cb93f,Jason Garcia,Garcia.Jason@aol.com,182-419-6797,Resort Hotel,A,BB,ESP,2,Budget Online Travellers,August,2026,0.0,Perk,['gym'],"['spa', 'bar']"
17026a5d-20c9-4198-a561-36c24c2bfa1b,a79ce042-a603-4a7a-8bc8-37e2401d4843,Erika Garcia,Garcia_Erika28@mail.com,371-334-5881,City Hotel,D,BB,SWE,3,Frequent Work Travelers,March,2026,6.0,Discount,"['work_desk', 'meeting_room']",[]
c917115b-77f6-4feb-9ab2-bbcc5ac7b2af,1efa3c07-61c6-45b2-b326-23cdbda1a9b3,Tina Garrett,Garrett.Tina@verizon.com,730-571-4384,Resort Hotel,F,BB,DEU,3,Frequent Work Travelers,December,2025,7.0,Discount,"['work_desk', 'gym']","['gym', 'bar', 'work_desk']"
41c5b155-11fb-47f9-9aff-296492a97184,3cbe7198-9057-4b1b-bda8-75d70b5104c1,Gary Contreras,GaryContreras49@outlook.com,194-270-1110,City Hotel,A,BB,PRT,3,Frequent Work Travelers,May,2026,5.0,Discount,"['work_desk', 'meeting_room']","['gym', 'bar', 'work_desk', 'meeting_room']"
8493621e-7d7c-464e-83b2-0d8323a7a5b1,b2810997-7e71-4959-a4a2-f33e4764cf17,Gary Turner,Gary_Turner@protonmail.com,910-668-8584,Resort Hotel,A,BB,IRL,3,Frequent Work Travelers,May,2026,5.0,Discount,"['work_desk', 'meeting_room']","['spa', 'bar']"
686d6227-bf30-4853-9bcc-061a14d74b0c,5f9f34d7-35a4-41c7-ae50-22716a861e3f,Timothy Gonzalez,Gonzalez_Timothy32@outlook.com,285-123-7906,City Hotel,A,BB,FRA,3,Frequent Work Travelers,February,2026,8.0,Discount,"['gym', 'work_desk']","['gym', 'bar']"
57322276-94f3-440b-bc36-630e0d03016c,a12d3a1e-2926-4c62-9825-d7cc1b67d192,Grace Medina,Grace_Medina@hotmail.com,570-698-2683,Resort Hotel,A,BB,GBR,2,Budget Online Travellers,March,2026,8.0,Discount,"['gym', 'swimming_pool']",[]
190260dc-3d2b-433e-9d3e-1b9f396fe704,fb50cf46-dde9-4166-8a1b-3125f79d2f15,Jane Green,Green_Jane@hotmail.com,661-942-5779,City Hotel,A,BB,PRT,2,Budget Online Travellers,September,2026,0.0,Perk,['gym'],['bar']
f087a3b8-f3dd-4a7a-9ee7-10e8a3cbf3e2,8934eb06-323d-4641-ac72-2297738df595,Evan Guerrero,Guerrero.Evan81@yahoo.com,752-609-9153,City Hotel,A,BB,DEU,2,Budget Online Travellers,April,2026,8.0,Discount,"['gym', 'swimming_pool']","['spa', 'gym']"
52f6f662-baaf-4106-94b3-c03aa839b741,de21eecf-412f-4af6-825a-8c441f1ffc7b,David Haley,Haley_David@gmail.com,540-170-3627,City Hotel,A,BB,GBR,0,Group Deal Seekers,November,2025,13.0,Discount,"['bar_credit', 'swimming_pool', 'gym']",['bar']
94b0439d-ab95-41e9-aa0b-47c461559ee9,f729be12-d4d2-41d3-ac61-c0388e870e6d,Samantha Hall,Hall_Samantha81@comcast.net,739-850-6385,City Hotel,A,BB,PRT,2,Budget Online Travellers,October,2025,0.0,Perk,['gym'],['gym']
d5515485-f1d7-4cd3-80c0-735725f4e899,75596939-7183-4307-b419-5a986347ce37,Daniel Hamilton,Hamilton_Daniel@zoho.com,275-696-7446,Resort Hotel,D,BB,GBR,2,Budget Online Travellers,May,2026,8.0,Discount,['gym'],['bar']
c0e994b9-5e9a-493b-8dbf-f9d812987c01,44cfb28c-4392-4f4d-8739-7c439a921b7c,Hannah Hill,Hannah.Hill@gmail.com,707-305-7335,Resort Hotel,A,BB,ESP,3,Frequent Work Travelers,March,2026,6.0,Discount,['spa'],"['spa', 'bar']"
422c5055-558d-489f-a261-5740f039836f,c5f9a211-a865-40a7-8c5a-2d221ef15737,Jason Hansen,Hansen_Jason@mail.com,395-952-1592,City Hotel,A,BB,POL,4,Loyal Niche Guests,May,2026,5.0,Discount,"['gym', 'spa', 'swimming_pool']",['gym']
6ee58024-b5b6-4e90-9f17-6450e4aa02d0,3ee61711-fa87-45c2-b072-2fe054351add,Stacy Harrington,Harrington.Stacy@yahoo.com,466-481-2269,Resort Hotel,A,BB,PRT,2,Budget Online Travellers,November,2025,8.0,Discount,"['gym', 'swimming_pool']","['gym', 'bar']"
168cea3f-96cc-4dab-9862-b783155bbbe0,8ce97e11-c831-4793-b1e0-1d1084d74fc5,Ashley Harrison,Harrison.Ashley@hotmail.com,420-437-8498,Resort Hotel,A,BB,GBR,0,Group Deal Seekers,March,2026,10.0,Discount,"['bar_credit', 'swimming_pool', 'gym']",[]
53e6ce43-da07-44ff-b412-a84bc0ca09dd,fcec48e1-826f-4c0f-aa9c-c88ee06d05f0,Heather Murphy,Heather.Murphy38@xfinity.com,732-040-2037,City Hotel,A,BB,GBR,2,Budget Online Travellers,November,2025,0.0,Perk,['gym'],['gym']
8090a18b-fbac-4900-9270-84d2136f2897,c8d6c922-66de-4e73-96cc-9713415125f2,Heather Moore,HeatherMoore@hotmail.com,735-079-6140,City Hotel,A,BB,PRT,4,Loyal Niche Guests,August,2026,5.0,Discount,"['spa', 'bar_credit']",[]
c15f94b9-6c3e-4cc3-9150-bbd67ed31620,688ad177-94c3-4ce0-bf66-4a231cef8db8,Heather Ingram,Heather_Ingram@yahoo.com,449-514-7044,City Hotel,A,SC,PRT,3,Frequent Work Travelers,January,2026,6.0,Discount,"['meeting_room', 'work_desk']","['bar', 'meeting_room']"
07d9681f-b026-484c-af42-623b715d5237,917caddd-79de-4b60-a001-a2f051185bc3,Nicole Henderson,Henderson_Nicole@comcast.net,421-439-0380,City Hotel,A,SC,USA,2,Budget Online Travellers,October,2025,0.0,Perk,['gym'],"['gym', 'bar']"
3263208e-779c-4b5e-83c4-ce41215ce9f0,f3263b13-d709-449a-a01c-f5928f71246f,Holly Brown,Holly_B@aol.com,337-657-6447,City Hotel,A,BB,IRL,0,Group Deal Seekers,April,2026,11.0,Discount,"['gym', 'bar_credit', 'swimming_pool']","['gym', 'bar']"
e15b1563-5a4d-4a7f-b047-807a4c4271f3,622d88e6-6e08-41ce-98b3-43e42515523d,Jillian Huff,Huff_Jillian@yandex.com,462-273-3277,Resort Hotel,D,HB,BEL,2,Budget Online Travellers,August,2026,0.0,Perk,['gym'],['spa']
3936b599-980c-4cae-9d39-43ddaf3a2eef,87f4e47b-b58e-40b0-a12d-2086dd35d61d,Jason Hull,Hull_Jason@xfinity.com,809-454-8262,Resort Hotel,A,BB,ESP,3,Frequent Work Travelers,February,2026,6.0,Discount,"['work_desk', 'meeting_room']","['bar', 'work_desk']"
429f5133-d310-48da-9c97-1173813739ab,1f839c2e-5393-4c4c-a091-1a7830fea7aa,Lisa Humphrey,Humphrey.Lisa@yahoo.com,836-294-5065,Resort Hotel,A,BB,IND,2,Budget Online Travellers,May,2026,8.0,Discount,"['gym', 'swimming_pool']",['spa']
0c85632b-ab3d-4064-ae1b-3c6712b9e200,8b82d3f0-f0b3-4b06-a18f-88ecc5b3dbe3,Jennifer Bell,JBell@hotmail.com,592-169-3035,City Hotel,A,SC,DEU,2,Budget Online Travellers,October,2025,0.0,Perk,['gym'],['spa']
14cd438c-f710-4596-ba57-870141f98dfd,1a0cfb4c-591c-46e2-982e-53c82cd7837c,Jeffrey Blake,JBlake63@mail.com,800-420-1412,City Hotel,A,BB,ISR,0,Group Deal Seekers,March,2026,13.0,Discount,"['gym', 'bar_credit', 'swimming_pool']","['spa', 'gym', 'bar']"
